YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Type,Total,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategoryId1,StratificationID1,data_StratificationCategory
2010,2010,KS,Kansas,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(38.3477403, -98.200781227)",2,PA2,Q052,VALUE,20,OVR,OVERALL,Total
2010,2010,KY,Kentucky,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(37.645970271, -84.774971048)",2,PA2,Q052,VALUE,21,OVR,OVERALL,Total
2010,2010,LA,Louisiana,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(31.312660644, -92.445680071)",2,PA2,Q052,VALUE,22,OVR,OVERALL,Total
2010,2010,ME,Maine,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(45.254228894001, -68.985031336)",2,PA2,Q052,VALUE,23,OVR,OVERALL,Total
2010,2010,MD,Maryland,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(39.290580964, -76.609260111)",2,PA2,Q052,VALUE,24,OVR,OVERALL,Total
2010,2010,MA,Massachusetts,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(42.27687047, -72.082690675)",2,PA2,Q052,VALUE,25,OVR,OVERALL,Total
2010,2010,MI,Michigan,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(44.661319543001, -84.71439027)",2,PA2,Q052,VALUE,26,OVR,OVERALL,Total
2010,2010,MN,Minnesota,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(46.355648736, -94.794200503)",2,PA2,Q052,VALUE,27,OVR,OVERALL,Total
2010,2010,MS,Mississippi,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(32.745510099, -89.538030825)",2,PA2,Q052,VALUE,28,OVR,OVERALL,Total
2010,2010,MO,Missouri,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(38.635790776, -92.566300053)",2,PA2,Q052,VALUE,29,OVR,OVERALL,Total
2010,2010,MT,Montana,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(47.066528972, -109.424420645)",2,PA2,Q052,VALUE,30,OVR,OVERALL,Total
2010,2010,NE,Nebraska,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(41.641040988001, -99.365720623)",2,PA2,Q052,VALUE,31,OVR,OVERALL,Total
2010,2010,NV,Nevada,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(39.49324039, -117.071840564)",2,PA2,Q052,VALUE,32,OVR,OVERALL,Total
2010,2010,NH,New Hampshire,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(43.655950113, -71.50036092)",2,PA2,Q052,VALUE,33,OVR,OVERALL,Total
2010,2010,NJ,New Jersey,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(40.130570048, -74.273691288)",2,PA2,Q052,VALUE,34,OVR,OVERALL,Total
2010,2010,NM,New Mexico,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(34.520880952, -106.240580985)",2,PA2,Q052,VALUE,35,OVR,OVERALL,Total
2010,2010,NY,New York,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(42.827001032, -75.543970427)",2,PA2,Q052,VALUE,36,OVR,OVERALL,Total
2010,2010,NC,North Carolina,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(35.466220975, -79.159250463)",2,PA2,Q052,VALUE,37,OVR,OVERALL,Total
2010,2010,ND,North Dakota,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(47.475319779, -100.118421049)",2,PA2,Q052,VALUE,38,OVR,OVERALL,Total
2010,2010,OH,Ohio,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(40.060210141, -82.404260056)",2,PA2,Q052,VALUE,39,OVR,OVERALL,Total
2010,2010,OK,Oklahoma,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(35.472031356, -97.521070214)",2,PA2,Q052,VALUE,40,OVR,OVERALL,Total
2010,2010,OR,Oregon,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(44.567449424, -120.155031326)",2,PA2,Q052,VALUE,41,OVR,OVERALL,Total
2010,2010,PA,Pennsylvania,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(40.793730152, -77.860700294)",2,PA2,Q052,VALUE,42,OVR,OVERALL,Total
2010,2010,RI,Rhode Island,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(41.708280193, -71.522470314)",2,PA2,Q052,VALUE,44,OVR,OVERALL,Total
2010,2010,SC,South Carolina,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(33.998821303, -81.045371207)",2,PA2,Q052,VALUE,45,OVR,OVERALL,Total
2010,2010,SD,South Dakota,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(44.353130053, -100.373530637)",2,PA2,Q052,VALUE,46,OVR,OVERALL,Total
2010,2010,TN,Tennessee,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(35.68094058, -85.774490914)",2,PA2,Q052,VALUE,47,OVR,OVERALL,Total
2010,2010,TX,Texas,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(31.827240407, -99.426770206)",2,PA2,Q052,VALUE,48,OVR,OVERALL,Total
2010,2010,UT,Utah,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(39.360700171, -111.587130635)",2,PA2,Q052,VALUE,49,OVR,OVERALL,Total
2010,2010,VT,Vermont,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(43.625381239, -72.517640791)",2,PA2,Q052,VALUE,50,OVR,OVERALL,Total
2010,2010,VA,Virginia,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(37.542680674, -78.457890463)",2,PA2,Q052,VALUE,51,OVR,OVERALL,Total
2010,2010,WA,Washington,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(47.522278629, -120.47001079)",2,PA2,Q052,VALUE,53,OVR,OVERALL,Total
2010,2010,WV,West Virginia,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(38.665510202, -80.712640135)",2,PA2,Q052,VALUE,54,OVR,OVERALL,Total
2010,2010,WI,Wisconsin,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(44.393191174, -89.816370742)",2,PA2,Q052,VALUE,55,OVR,OVERALL,Total
2010,2010,WY,Wyoming,ECE Surveillance Sources,Physical Activity,Physical Activity - Environmental or Policy Supports,State child care regulations align with national standards for moderate- to vigorous- intensity physical activity for preschoolers,Value,Total,"(43.235541343, -108.109830353)",2,PA2,Q052,VALUE,56,OVR,OVERALL,Total
2010,2010,AL,Alabama,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(32.840571122, -86.631860762)",4,TV2,Q065,VALUE,1,OVR,OVERALL,Total
2010,2010,AK,Alaska,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(64.845079957001, -147.722059036)",4,TV2,Q065,VALUE,2,OVR,OVERALL,Total
2010,2010,AZ,Arizona,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(34.86597028, -111.763811277)",4,TV2,Q065,VALUE,4,OVR,OVERALL,Total
2010,2010,AR,Arkansas,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(34.748650124, -92.274490743)",4,TV2,Q065,VALUE,5,OVR,OVERALL,Total
2010,2010,CA,California,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(37.638640123, -120.999999538)",4,TV2,Q065,VALUE,6,OVR,OVERALL,Total
2010,2010,CO,Colorado,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(38.843840757, -106.133610921)",4,TV2,Q065,VALUE,8,OVR,OVERALL,Total
2010,2010,CT,Connecticut,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(41.56266102, -72.649840952)",4,TV2,Q065,VALUE,9,OVR,OVERALL,Total
2010,2010,DE,Delaware,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(39.008830667, -75.577741168)",4,TV2,Q065,VALUE,10,OVR,OVERALL,Total
2010,2010,DC,District of Columbia,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(38.890371385, -77.031961127)",4,TV2,Q065,VALUE,11,OVR,OVERALL,Total
2010,2010,FL,Florida,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(28.932040377, -81.928960539)",4,TV2,Q065,VALUE,12,OVR,OVERALL,Total
2010,2010,GA,Georgia,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(32.839681093, -83.627580346)",4,TV2,Q065,VALUE,13,OVR,OVERALL,Total
2010,2010,HI,Hawaii,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(21.304850435, -157.857749403)",4,TV2,Q065,VALUE,15,OVR,OVERALL,Total
2010,2010,ID,Idaho,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(43.682630005, -114.363730042)",4,TV2,Q065,VALUE,16,OVR,OVERALL,Total
2010,2010,IL,Illinois,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(40.485010283, -88.997710178)",4,TV2,Q065,VALUE,17,OVR,OVERALL,Total
2010,2010,IN,Indiana,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(39.766910452, -86.149960194)",4,TV2,Q065,VALUE,18,OVR,OVERALL,Total
2010,2010,IA,Iowa,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(42.469400913, -93.816490556)",4,TV2,Q065,VALUE,19,OVR,OVERALL,Total
2010,2010,KS,Kansas,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(38.3477403, -98.200781227)",4,TV2,Q065,VALUE,20,OVR,OVERALL,Total
2010,2010,KY,Kentucky,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(37.645970271, -84.774971048)",4,TV2,Q065,VALUE,21,OVR,OVERALL,Total
2010,2010,LA,Louisiana,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(31.312660644, -92.445680071)",4,TV2,Q065,VALUE,22,OVR,OVERALL,Total
2010,2010,ME,Maine,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(45.254228894001, -68.985031336)",4,TV2,Q065,VALUE,23,OVR,OVERALL,Total
2010,2010,MD,Maryland,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(39.290580964, -76.609260111)",4,TV2,Q065,VALUE,24,OVR,OVERALL,Total
2010,2010,MA,Massachusetts,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(42.27687047, -72.082690675)",4,TV2,Q065,VALUE,25,OVR,OVERALL,Total
2010,2010,MI,Michigan,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(44.661319543001, -84.71439027)",4,TV2,Q065,VALUE,26,OVR,OVERALL,Total
2010,2010,MN,Minnesota,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(46.355648736, -94.794200503)",4,TV2,Q065,VALUE,27,OVR,OVERALL,Total
2010,2010,MS,Mississippi,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(32.745510099, -89.538030825)",4,TV2,Q065,VALUE,28,OVR,OVERALL,Total
2010,2010,MO,Missouri,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(38.635790776, -92.566300053)",4,TV2,Q065,VALUE,29,OVR,OVERALL,Total
2010,2010,MT,Montana,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(47.066528972, -109.424420645)",4,TV2,Q065,VALUE,30,OVR,OVERALL,Total
2010,2010,NE,Nebraska,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(41.641040988001, -99.365720623)",4,TV2,Q065,VALUE,31,OVR,OVERALL,Total
2010,2010,NV,Nevada,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(39.49324039, -117.071840564)",4,TV2,Q065,VALUE,32,OVR,OVERALL,Total
2010,2010,NH,New Hampshire,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(43.655950113, -71.50036092)",4,TV2,Q065,VALUE,33,OVR,OVERALL,Total
2010,2010,NJ,New Jersey,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(40.130570048, -74.273691288)",4,TV2,Q065,VALUE,34,OVR,OVERALL,Total
2010,2010,NM,New Mexico,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(34.520880952, -106.240580985)",4,TV2,Q065,VALUE,35,OVR,OVERALL,Total
2010,2010,NY,New York,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(42.827001032, -75.543970427)",4,TV2,Q065,VALUE,36,OVR,OVERALL,Total
2010,2010,NC,North Carolina,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(35.466220975, -79.159250463)",4,TV2,Q065,VALUE,37,OVR,OVERALL,Total
2010,2010,ND,North Dakota,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(47.475319779, -100.118421049)",4,TV2,Q065,VALUE,38,OVR,OVERALL,Total
2010,2010,OH,Ohio,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(40.060210141, -82.404260056)",4,TV2,Q065,VALUE,39,OVR,OVERALL,Total
2010,2010,OK,Oklahoma,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(35.472031356, -97.521070214)",4,TV2,Q065,VALUE,40,OVR,OVERALL,Total
2010,2010,OR,Oregon,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(44.567449424, -120.155031326)",4,TV2,Q065,VALUE,41,OVR,OVERALL,Total
2010,2010,PA,Pennsylvania,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(40.793730152, -77.860700294)",4,TV2,Q065,VALUE,42,OVR,OVERALL,Total
2010,2010,RI,Rhode Island,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(41.708280193, -71.522470314)",4,TV2,Q065,VALUE,44,OVR,OVERALL,Total
2010,2010,SC,South Carolina,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(33.998821303, -81.045371207)",4,TV2,Q065,VALUE,45,OVR,OVERALL,Total
2010,2010,SD,South Dakota,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(44.353130053, -100.373530637)",4,TV2,Q065,VALUE,46,OVR,OVERALL,Total
2010,2010,TN,Tennessee,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(35.68094058, -85.774490914)",4,TV2,Q065,VALUE,47,OVR,OVERALL,Total
2010,2010,TX,Texas,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(31.827240407, -99.426770206)",4,TV2,Q065,VALUE,48,OVR,OVERALL,Total
2010,2010,UT,Utah,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(39.360700171, -111.587130635)",4,TV2,Q065,VALUE,49,OVR,OVERALL,Total
2010,2010,VT,Vermont,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(43.625381239, -72.517640791)",4,TV2,Q065,VALUE,50,OVR,OVERALL,Total
2010,2010,VA,Virginia,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(37.542680674, -78.457890463)",4,TV2,Q065,VALUE,51,OVR,OVERALL,Total
2010,2010,WA,Washington,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(47.522278629, -120.47001079)",4,TV2,Q065,VALUE,53,OVR,OVERALL,Total
2010,2010,WV,West Virginia,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(38.665510202, -80.712640135)",4,TV2,Q065,VALUE,54,OVR,OVERALL,Total
2010,2010,WI,Wisconsin,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(44.393191174, -89.816370742)",4,TV2,Q065,VALUE,55,OVR,OVERALL,Total
2010,2010,WY,Wyoming,ECE Surveillance Sources,Television Viewing,Television Viewing - Environmental or Policy Supports,State child care regulations align with national standards for prohibiting use of media and computers with children younger than 2 years,Value,Total,"(43.235541343, -108.109830353)",4,TV2,Q065,VALUE,56,OVR,OVERALL,Total
2010,2010,AL,Alabama,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(32.840571122, -86.631860762)",1,FV2,Q032,VALUE,1,OVR,OVERALL,Total
2010,2010,AK,Alaska,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(64.845079957001, -147.722059036)",1,FV2,Q032,VALUE,2,OVR,OVERALL,Total
2010,2010,AZ,Arizona,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(34.86597028, -111.763811277)",1,FV2,Q032,VALUE,4,OVR,OVERALL,Total
2010,2010,AR,Arkansas,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(34.748650124, -92.274490743)",1,FV2,Q032,VALUE,5,OVR,OVERALL,Total
2010,2010,CA,California,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(37.638640123, -120.999999538)",1,FV2,Q032,VALUE,6,OVR,OVERALL,Total
2010,2010,CO,Colorado,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(38.843840757, -106.133610921)",1,FV2,Q032,VALUE,8,OVR,OVERALL,Total
2010,2010,CT,Connecticut,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(41.56266102, -72.649840952)",1,FV2,Q032,VALUE,9,OVR,OVERALL,Total
2010,2010,DE,Delaware,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(39.008830667, -75.577741168)",1,FV2,Q032,VALUE,10,OVR,OVERALL,Total
2010,2010,DC,District of Columbia,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(38.890371385, -77.031961127)",1,FV2,Q032,VALUE,11,OVR,OVERALL,Total
2010,2010,FL,Florida,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(28.932040377, -81.928960539)",1,FV2,Q032,VALUE,12,OVR,OVERALL,Total
2010,2010,GA,Georgia,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(32.839681093, -83.627580346)",1,FV2,Q032,VALUE,13,OVR,OVERALL,Total
2010,2010,HI,Hawaii,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(21.304850435, -157.857749403)",1,FV2,Q032,VALUE,15,OVR,OVERALL,Total
2010,2010,ID,Idaho,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(43.682630005, -114.363730042)",1,FV2,Q032,VALUE,16,OVR,OVERALL,Total
2010,2010,IL,Illinois,ECE Surveillance Sources,Fruits and Vegetables,Fruits and Vegetables - Environmental or Policy Supports,State child care regulations align with national standards for serving fruits,Value,Total,"(40.485010283, -88.997710178)",1,FV2,Q032,VALUE,17,OVR,OVERALL,Total
